tweet_id,timestamp,text,name,numerator,denominator,dog_stage,rating_ratio,dog_breed50,dog_breed60,dog_breed70,dog_breed80,dog_breed90,favorite_count,retweet_count
869596645499047938,2017-05-30 16:49:31+00:00,This is Scout. He just graduated. Officially a doggo now. Have fun with taxes and losing sight of your ambitions. 12/10 would throw cap for ,Scout,12.0,10.0,doggo,1.2,chihuahua,chihuahua,chihuahua,chihuahua,chihuahua,15516.0,3003.0
869227993411051520,2017-05-29 16:24:37+00:00,This is Gizmo. His favorite thing is standing pupright like a hooman. Sneaky tongue slip status achieved. 13/10 would boop well ,Gizmo,13.0,10.0,None,1.3,pembroke,pembroke,None,None,None,19845.0,3624.0
868639477480148993,2017-05-28 01:26:04+00:00,"Say hello to Cooper. His expression is the same wet or dry. Absolute 12/10 but Coop desperately requests your help

",Cooper,12.0,10.0,None,1.2,,,,,,0.0,1996.0
868622495443632128,2017-05-28 00:18:35+00:00,Here's a h*ckin peaceful boy. Unbothered by the comings and goings. 13/10 please reveal your wise ways ,None,13.0,10.0,None,1.3,labrador retriever,labrador retriever,labrador retriever,labrador retriever,None,25990.0,5092.0
868552278524837888,2017-05-27 19:39:34+00:00,"Say hello to Cooper. His expression is the same wet or dry. Absolute 12/10 but Coop desperately requests your help

 ",Cooper,12.0,10.0,None,1.2,None,None,None,None,None,9834.0,1996.0
867900495410671616,2017-05-26 00:29:37+00:00,"Unbelievable. We only rate dogs. Please don't send in non-canines like the ""I"" from Pixar's opening credits. Thank you... 12/10 ",None,12.0,10.0,None,1.2,labrador retriever,None,None,None,None,23554.0,4019.0
867774946302451713,2017-05-25 16:10:44+00:00,Meet Harold.  He's h*ckin cooperative. 13/10 good work Harold ,Harold,13.0,10.0,None,1.3,border collie,border collie,None,None,None,33060.0,7067.0
867421006826221569,2017-05-24 16:44:18+00:00,This is Shikha. She just watched you drop a skittle on the ground and still eat it. Could not be less impressed. 12/10 superior puppo ,Shikha,12.0,10.0,None,1.2,eskimo dog,eskimo dog,None,None,None,15682.0,2399.0
867072653475098625,2017-05-23 17:40:04+00:00,RT @rachaeleasler: these @dog_rates hats are 13/10 bean approved ,None,13.0,10.0,None,1.3,None,None,None,None,None,0.0,118.0
867051520902168576,2017-05-23 16:16:06+00:00,"Oh my this spooked me up. We only rate dogs, not happy ghosts. Please send dogs only. It's a very simple premise. Thank you... 13/10 ",None,13.0,10.0,None,1.3,None,None,None,None,None,31409.0,7578.0
866816280283807744,2017-05-23 00:41:20+00:00,"This is Jamesy. He gives a kiss to every other pupper he sees on his walk. 13/10 such passion, much tender ",Jamesy,13.0,10.0,None,1.3,,,,,,,
866720684873056260,2017-05-22 18:21:28+00:00,He was providing for his family 13/10 how dare you ,None,13.0,10.0,None,1.3,,,,,,19554.0,4622.0
866686824827068416,2017-05-22 16:06:55+00:00,This is Lili. She can't believe you betrayed her with bath time. Never looking you in the eye again. 12/10 would puppologize profusely ,Lili,12.0,10.0,None,1.2,flat-coated retriever,None,None,None,None,18804.0,3347.0
866094527597207552,2017-05-21 00:53:21+00:00,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you ",None,12.0,10.0,None,1.2,,,,,,0.0,8089.0
865718153858494464,2017-05-19 23:57:46+00:00,"Meet Boomer. He's just checking pup on you. Hopes you had a good day. If not, he hopes he made it better. 13/10 extremely good boy ",Boomer,13.0,10.0,None,1.3,golden retriever,golden retriever,None,None,None,25056.0,5434.0
865359393868664832,2017-05-19 00:12:11+00:00,This is Sammy. Her tongue ejects without warning sometimes. It's a serious condition. Needs a hefty dose from a BlepiPen. 13/10 ,Sammy,13.0,10.0,None,1.3,chesapeake bay retriever,chesapeake bay retriever,chesapeake bay retriever,chesapeake bay retriever,None,25863.0,4830.0
865006731092295680,2017-05-18 00:50:50+00:00,This is Nelly. He really hopes you like his Hawaiian shirt. He already tore the tags off. 13/10 h*ck of a puppurchase ,Nelly,13.0,10.0,None,1.3,pembroke,pembroke,pembroke,pembroke,pembroke,27378.0,7434.0
864873206498414592,2017-05-17 16:00:15+00:00,We only rate dogs. Please don't send in Jesus. We're trying to remain professional and legitimate. Thank you... 14/10 ,None,14.0,10.0,None,1.4,None,None,None,None,None,31563.0,8411.0
864279568663928832,2017-05-16 00:41:21+00:00,This is Meatball. He doing what's known in the industry as a mid-strut mlem. H*ckin fancy boy. 12/10 I'd do anything for Meatball ,Meatball,12.0,10.0,None,1.2,bull mastiff,bull mastiff,None,None,None,14271.0,2928.0
864197398364647424,2017-05-15 19:14:50+00:00,This is Paisley. She ate a flower just to prove she could. Savage af. 13/10 would pet so well ,Paisley,13.0,10.0,None,1.3,golden retriever,golden retriever,golden retriever,golden retriever,golden retriever,29438.0,8602.0
863907417377173506,2017-05-15 00:02:33+00:00,This is Albus. He's quite impressive at hide and seek. Knows he's been found this time. 13/10 usually elusive as h*ck ,Albus,13.0,10.0,None,1.3,None,None,None,None,None,20181.0,4003.0
863553081350529029,2017-05-14 00:34:33+00:00,This is Neptune. He's a backpup vocalist for the Dixie Chicks. 13/10 (vid by @AmiWinehouse) ,Neptune,13.0,10.0,None,1.3,None,None,None,None,None,14969.0,4058.0
863471782782697472,2017-05-13 19:11:30+00:00,"Say hello to Quinn. She's quite the goofball. Not even a year old. Confirmed 13/10 but she really needs your help 

",Quinn,13.0,10.0,None,1.3,,,,,,0.0,2362.0
863432100342583297,2017-05-13 16:33:49+00:00,This is Belle. She's never been more pupset. Encountered the worst imaginable type of zone. 12/10 would do anything to cheer pup ,Belle,12.0,10.0,None,1.2,staffordshire bullterrier,staffordshire bullterrier,None,None,None,23337.0,5081.0
863427515083354112,2017-05-13 16:15:35+00:00,"@Jack_Septic_Eye I'd need a few more pics to polish a full analysis, but based on the good boy content above I'm leaning towards 12/10",None,12.0,10.0,None,1.2,,,,,,2190.0,92.0
863079547188785154,2017-05-12 17:12:53+00:00,"Ladies and gentlemen... I found Pipsy. He may have changed his name to Pablo, but he never changed his love for the sea. Pupgraded to 14/10 ",None,14.0,10.0,None,1.4,None,None,None,None,None,8597.0,1074.0
863062471531167744,2017-05-12 16:05:02+00:00,"Say hello to Quinn. She's quite the goofball. Not even a year old. Confirmed 13/10 but she really needs your help 

 ",Quinn,13.0,10.0,None,1.3,french bulldog,french bulldog,french bulldog,french bulldog,french bulldog,8311.0,2362.0
862831371563274240,2017-05-12 00:46:44+00:00,"This is Zooey. She's the world's biggest fan of illiterate delivery people. 13/10 not your fault they don't listen, Zooey ",Zooey,13.0,10.0,None,1.3,None,None,None,None,None,18794.0,4996.0
862722525377298433,2017-05-11 17:34:13+00:00,"This is Dave. He passed the h*ck out. It's barely the afternoon on a Thursday, Dave. Get it together. Still 11/10 would boop mid-snooze ",Dave,11.0,10.0,None,1.1,None,None,None,None,None,16747.0,3434.0
862457590147678208,2017-05-11 00:01:27+00:00,"This is Jersey. He likes to watch movies, but only if you watch with him. Enjoys horror films like The Bababork and H*ckraiser. 13/10 ",Jersey,13.0,10.0,None,1.3,None,None,None,None,None,20092.0,4805.0
862096992088072192,2017-05-10 00:08:34+00:00,We only rate dogs. Please don't send perfectly toasted marshmallows attempting to drive. Thank you... 13/10 ,None,13.0,10.0,None,1.3,chow,chow,None,None,None,73048.0,22547.0
861769973181624320,2017-05-09 02:29:07+00:00,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 ",None,13.0,10.0,None,1.3,None,None,None,None,None,,
861383897657036800,2017-05-08 00:54:59+00:00,This is Hobbes. He's never seen bubbles before. 13/10 deep breaths buddy ,Hobbes,13.0,10.0,None,1.3,cardigan,cardigan,cardigan,None,None,35464.0,10426.0
861288531465048066,2017-05-07 18:36:02+00:00,HI. MY. NAME. IS. BOOMER. AND. I. WANT. TO. SAY. IT'S. H*CKIN. RIDICULOUS. THAT. DOGS. CAN'T VOTE. ABSOLUTE. CODSWALLUP. THANK. YOU. 13/10 ,None,13.0,10.0,None,1.3,None,None,None,None,None,16905.0,4030.0
861005113778896900,2017-05-06 23:49:50+00:00,This is Burt. He thinks your thesis statement is comically underdeveloped. 12/10 intellectual af ,Burt,12.0,10.0,None,1.2,german shepherd,None,None,None,None,16417.0,3718.0
860981674716409858,2017-05-06 22:16:42+00:00,"Meet Lorenzo. He's an avid nifty hat wearer and absolute 13/10, but he needs your help to beat cancer. Link below

",Lorenzo,13.0,10.0,None,1.3,,,,,,0.0,2098.0
860924035999428608,2017-05-06 18:27:40+00:00,RT @tallylott: h*ckin adorable promposal. 13/10 @dog_rates ,None,13.0,10.0,None,1.3,None,None,None,None,None,0.0,787.0
860563773140209665,2017-05-05 18:36:06+00:00,"Meet Lorenzo. He's an avid nifty hat wearer and absolute 13/10, but he needs your help to beat cancer. Link below

 ",Lorenzo,13.0,10.0,None,1.3,cardigan,None,None,None,None,7390.0,2098.0
860524505164394496,2017-05-05 16:00:04+00:00,This is Carl. He likes to dance. Doesn't care what you think about it. 13/10 h*ckin confident pup ,Carl,13.0,10.0,None,1.3,None,None,None,None,None,23261.0,5167.0
860276583193509888,2017-05-04 23:34:55+00:00,This is Jordy. He likes to go on adventures and watch the small scaly underwater dogs with fins pass him by. 12/10 peaceful as h*ck ,Jordy,12.0,10.0,None,1.2,None,None,None,None,None,18046.0,3408.0
860184849394610176,2017-05-04 17:30:24+00:00,"Here we have perhaps the wisest dog of all. Above average with light sabers. Immortal as h*ck. 14/10 dog, or dog not, there is no try ",None,14.0,10.0,None,1.4,None,None,None,None,None,16410.0,5714.0
860177593139703809,2017-05-04 17:01:34+00:00,Ohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboy. 10/10 for all (by happytailsresort) ,None,10.0,10.0,None,1.0,,,,,,0.0,30231.0
859924526012018688,2017-05-04 00:15:58+00:00,Meet Milky. She has no idea what happened. Just as pupset as you. Perhaps a sheep exploded. Even offered to help clean. 12/10 very good girl ,Milky,12.0,10.0,None,1.2,None,None,None,None,None,19278.0,4004.0
859851578198683649,2017-05-03 19:26:06+00:00,Meet Trooper. He picks pup recyclables that have blown out of bins in the neighborhood and puts them back. 13/10 environmentally savvy af ,Trooper,13.0,10.0,None,1.3,labrador retriever,labrador retriever,labrador retriever,labrador retriever,None,15189.0,3438.0
859607811541651456,2017-05-03 03:17:27+00:00,Sorry for the lack of posts today. I came home from school and had to spend quality time with my puppo. Her name is Zoey and she's 13/10 ,None,13.0,10.0,None,1.3,golden retriever,golden retriever,golden retriever,golden retriever,None,18320.0,1533.0
859196978902773760,2017-05-02 00:04:57+00:00,We only rate dogs. This is quite clearly a smol broken polar bear. We'd appreciate if you only send dogs. Thank you... 12/10 ,None,12.0,10.0,None,1.2,None,None,None,None,None,88643.0,29520.0
859074603037188101,2017-05-01 15:58:40+00:00,Here we have an exotic dog. Good at ukulele. Fashionable af. Has two more arms if needed. Is blue. Knows what 'ohana means. 13/10 would pet ,None,13.0,10.0,None,1.3,None,None,None,None,None,33429.0,13340.0
858860390427611136,2017-05-01 01:47:28+00:00,"Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily…",Winston,12.0,10.0,None,1.2,,,,,,0.0,7972.0
858843525470990336,2017-05-01 00:40:27+00:00,I have stumbled puppon a doggo painting party. They're looking to be the next Pupcasso or Puppollock. All 13/10 would put it on the fridge ,None,13.0,10.0,doggo,1.3,golden retriever,None,None,None,None,15357.0,3429.0
858471635011153920,2017-04-30 00:02:42+00:00,This is Sophie. She just arrived. Used pawority shipping. Speedy as h*ck delivery. 13/10 would carefully assemble ,Sophie,13.0,10.0,None,1.3,pembroke,pembroke,pembroke,pembroke,pembroke,21242.0,4766.0
858107933456039936,2017-04-28 23:57:28+00:00,This is Wyatt. He had an interview earlier today. Was just told he didn't get the job. A h*ckin injustice. Still 12/10 keep your chin pup ,Wyatt,12.0,10.0,None,1.2,golden retriever,golden retriever,golden retriever,golden retriever,None,15539.0,2866.0
857989990357356544,2017-04-28 16:08:49+00:00,This is Rosie. She was just informed of the walk that's about to happen. Knows there are many a stick along the way. 12/10 such excite ,Rosie,12.0,10.0,None,1.2,None,None,None,None,None,15939.0,2550.0
857746408056729600,2017-04-28 00:00:54+00:00,Meet Thor. He doesn't have finals because he's a dog but is pupset you have finals. Just wants to play. 13/10 would abandon education for ,Thor,13.0,10.0,None,1.3,labrador retriever,labrador retriever,labrador retriever,labrador retriever,labrador retriever,33868.0,10452.0
857393404942143489,2017-04-27 00:38:11+00:00,"Instead of the usual nightly dog rate, I'm sharing this story with you. Meeko is 13/10 and would like your help 

 ",None,13.0,10.0,None,1.3,malamute,malamute,malamute,malamute,None,5833.0,1618.0
857263160327368704,2017-04-26 16:00:39+00:00,This is Oscar and Oliver. Oliver shrunk Oscar. Oscar isn't pleased about it. Quite pupset tbh. Oliver doesn't seem to mind. Both 13/10 ,Oscar,13.0,10.0,None,1.3,samoyed,samoyed,samoyed,samoyed,samoyed,19825.0,4448.0
857214891891077121,2017-04-26 12:48:51+00:00,@Marc_IRL pixelated af 12/10,None,12.0,10.0,None,1.2,,,,,,226.0,17.0
857062103051644929,2017-04-26 02:41:43+00:00,RT @AaronChewning: First time wearing my @dog_rates hat on a flight and I get DOUBLE OPEN ROWS. Really makes you think. 13/10 ,None,13.0,10.0,None,1.3,,,,,,0.0,168.0
857029823797047296,2017-04-26 00:33:27+00:00,This is Zeke. He performs group cheeky wink tutorials. Pawfect execution here. 12/10 would wink back ,Zeke,12.0,10.0,None,1.2,golden retriever,golden retriever,golden retriever,golden retriever,golden retriever,18742.0,3949.0
856602993587888130,2017-04-24 20:17:23+00:00,This is Luna. It's her first time outside and a bee stung her nose. Completely h*ckin uncalled for. 13/10 where's the bee I…,Luna,13.0,10.0,None,1.3,,,,,,,
856543823941562368,2017-04-24 16:22:16+00:00,This is Callie. She'll be your navigator today. Takes her job very seriously. Will shift for you. One ear always in the pupholder. 12/10 ,Callie,12.0,10.0,None,1.2,None,None,None,None,None,16139.0,2843.0
856526610513747968,2017-04-24 15:13:52+00:00,"THIS IS CHARLIE, MARK. HE DID JUST WANT TO SAY HI AFTER ALL. PUPGRADED TO A 14/10. WOULD BE AN HONOR TO FLY WITH ",None,14.0,10.0,None,1.4,old english sheepdog,old english sheepdog,old english sheepdog,None,None,11760.0,1854.0
856330835276025856,2017-04-24 02:15:55+00:00,RT @Jenna_Marbles: @dog_rates Thanks for rating my cermets 14/10 wow I'm so proud I watered them so much,None,14.0,10.0,None,1.4,,,,,,0.0,657.0
856288084350160898,2017-04-23 23:26:03+00:00,@xianmcguire @Jenna_Marbles Kardashians wouldn't be famous if as a society we didn't place enormous value on what they do. The dogs are very deserving of their 14/10,None,14.0,10.0,None,1.4,,,,,,511.0,15.0
856282028240666624,2017-04-23 23:01:59+00:00,"This is Cermet, Paesh, and Morple. They are absolute h*ckin superstars. Watered every day so they can grow. 14/10 for all ",Cermet,14.0,10.0,None,1.4,chihuahua,chihuahua,chihuahua,chihuahua,None,27524.0,6212.0
855862651834028034,2017-04-22 19:15:32+00:00,@dhmontgomery We also gave snoop dogg a 420/10 but I think that predated your research,None,420.0,10.0,None,42.0,,,,,,339.0,26.0
855860136149123072,2017-04-22 19:05:32+00:00,"@s8n You tried very hard to portray this good boy as not so good, but you have ultimately failed. His goodness shines through. 666/10",None,666.0,10.0,None,66.6,,,,,,4955.0,995.0
855857698524602368,2017-04-22 18:55:51+00:00,"HE'S LIKE ""WAIT A MINUTE I'M AN ANIMAL THIS IS AMAZING HI HUMAN I LOVE YOU AS WELL"" 13/10 ",None,13.0,10.0,None,1.3,,,,,,11798.0,2098.0
855851453814013952,2017-04-22 18:31:02+00:00,Here's a puppo participating in the #ScienceMarch. Cleverly disguising her own doggo agenda. 13/10 would keep the planet habitable for ,None,13.0,10.0,doggo,1.3,None,None,None,None,None,45317.0,17752.0
855818117272018944,2017-04-22 16:18:34+00:00,I HEARD HE TIED HIS OWN BOWTIE MARK AND HE JUST WANTS TO SAY HI AND MAYBE A NOGGIN PAT SHOW SOME RESPECT 13/10 ,None,13.0,10.0,None,1.3,,,,,,26483.0,5379.0
855459453768019968,2017-04-21 16:33:22+00:00,"Guys, we only rate dogs. This is quite clearly a bulbasaur. Please only send dogs. Thank you... 12/10 human used pet, it's super effective ",None,12.0,10.0,None,1.2,None,None,None,None,None,29754.0,8154.0
855245323840757760,2017-04-21 02:22:29+00:00,Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug…,George,12.0,10.0,None,1.2,,,,,,0.0,5926.0
855138241867124737,2017-04-20 19:16:59+00:00,RT @frasercampbell_: oh my... what's that... beautiful scarf around your neck... 14/10 a h*ckin good dog in a h*ckin good game @GoodDogsGam…,None,14.0,10.0,None,1.4,,,,,,0.0,44.0
